Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Fat_Content,Item_Type,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
8.566315252460498,0.29929510151264205,34.699043612428724,1997,LF,Others,nan,Tier 1,Supermarket Type2,1440.2679005121395
17.285079072988438,0.04923433187873709,143.09643969406633,2004,Low Fat,Meat,Medium,Tier 1,Supermarket Type3,3283.230980112945
17.318093155363254,0.01635676766348392,53.451816691867975,2002,Low Fat,Soft Drinks,High,Tier 1,Supermarket Type2,1667.905965611041
9.801646818459442,0.0989193321438637,76.59042638757506,1987,reg,Meat,nan,Tier 2,Supermarket Type2,2171.0460741637917
11.449468234572752,0.13849775422842459,229.99029188876594,1999,Low Fat,Fruits and Vegetables,Medium,Tier 3,Grocery Store,2911.455630135056
8.072796660827375,0.06144637412275634,165.19167194385633,1997,Low Fat,Dairy,Medium,Tier 2,Supermarket Type3,3765.8904078105097
20.956225191824792,0.09042747353956754,179.90362275753665,1999,Regular,Dairy,nan,Tier 1,Supermarket Type1,3534.9905316954346
15.396123294581315,0.06026122070749731,75.0576427455012,2009,LF,Household,Medium,Tier 3,Supermarket Type2,1923.747514807136
20.250337196020663,0.23227817052973537,225.73552404678858,2007,low fat,Fruits and Vegetables,nan,Tier 2,Grocery Store,2826.8443579574728
9.646877132969436,0.21377338297417822,234.97524652334067,2009,reg,Fruits and Vegetables,nan,Tier 1,Grocery Store,3223.5194991327994
17.68576733834775,0.1904854547282945,153.9819845225652,2009,reg,Household,Medium,Tier 2,Supermarket Type3,3069.9883014196994
17.416425217263665,0.11616535712376141,245.45107639148506,2007,Low Fat,Baking Goods,Medium,Tier 1,Grocery Store,2826.8552382302523
16.1698149513579,0.27271228239427076,229.5347268643267,2007,low fat,Baking Goods,Medium,Tier 2,Grocery Store,3295.5225000385117
20.77273478448225,0.290859762460506,202.86118151849294,2002,low fat,Household,nan,Tier 2,Supermarket Type3,3376.0818485450013
11.161729646586101,0.052091793787623596,203.50784018800272,2002,low fat,Dairy,Small,Tier 2,Supermarket Type2,3662.018159976483
6.7460510363079225,0.06690379242356341,55.76746637845287,2002,reg,Others,Medium,Tier 1,Grocery Store,986.310536427748
15.834708835300223,0.1576893084001109,94.64646885848146,2002,reg,Snack Foods,Medium,Tier 3,Supermarket Type2,1894.15235971839
16.802404648017063,0.027375170784673584,46.70909665715387,2009,Regular,Fruits and Vegetables,High,Tier 3,Supermarket Type2,1569.3456516733577
14.211017634108085,0.13093451964693384,33.04008416818254,1985,reg,Meat,Medium,Tier 1,Supermarket Type2,1300.9562284615763
8.024540604641057,0.17453737943331304,68.20273987521888,2002,reg,Meat,nan,Tier 3,Supermarket Type1,1334.8271816566214
13.024859820045169,0.15662207134119993,237.9144879220309,2007,Regular,Snack Foods,Medium,Tier 3,Supermarket Type3,4267.71398651609
9.794787574361374,0.09927257492340781,87.3704038734721,1985,reg,Snack Foods,High,Tier 2,Supermarket Type3,2390.0965689667873
11.731437673200375,0.16273374182316205,258.9861812090546,2002,Low Fat,Dairy,Small,Tier 2,Supermarket Type2,5111.236346050636
15.389672074190354,0.2876402862776543,171.36338489688345,2009,Low Fat,Meat,Small,Tier 1,Grocery Store,2401.4845903966543
17.069607677206022,0.06180522128741281,86.75574459415225,2002,Regular,Meat,Medium,Tier 1,Supermarket Type1,2189.231912206949
8.451374807142564,0.19644940751820109,147.82573881879,1987,Regular,Snack Foods,Small,Tier 2,Supermarket Type1,2662.512297691788
11.359466058868817,0.013019008246815554,82.48728333452712,1985,Low Fat,Fruits and Vegetables,nan,Tier 1,Supermarket Type3,2252.837204666158
9.07191439265937,0.01992492134443048,262.2337861728579,1998,low fat,Others,Small,Tier 1,Supermarket Type1,5345.854352826823
7.887011112879401,0.1655484672670755,230.1072712176665,2002,reg,Fruits and Vegetables,nan,Tier 3,Supermarket Type2,4909.372416587394
17.710905295930086,0.031481754098384836,37.16611536384734,2009,LF,Soft Drinks,Small,Tier 1,Supermarket Type2,1852.2256466590368
19.82544526654147,0.0067040365280571996,253.72736739485572,1999,LF,Fruits and Vegetables,Small,Tier 1,Supermarket Type3,4396.98196699376
10.769900719500889,0.051453899294406656,200.4503002161785,2004,Regular,Soft Drinks,nan,Tier 2,Supermarket Type3,3948.3895499478513
17.171485929479285,0.16945475129987234,50.35959422500041,2002,LF,Others,nan,Tier 1,Supermarket Type1,1824.3840404969194
19.61952086132211,0.21100228635567972,188.5998703867147,2002,low fat,Baking Goods,Medium,Tier 2,Grocery Store,2446.6449860849198
18.76488673690789,0.060743569242413996,183.0277740219361,2009,LF,Fruits and Vegetables,nan,Tier 1,Supermarket Type1,3211.844134068068
7.621264927458995,0.20047783116245235,82.41535526478211,1999,Low Fat,Household,Medium,Tier 3,Supermarket Type3,2853.094814211421
20.61570360942447,0.0547428993297688,209.23497450178027,1987,Regular,Fruits and Vegetables,High,Tier 2,Supermarket Type2,4534.382270002821
10.87816419921497,0.18403722798937713,51.46020527854728,2007,LF,Soft Drinks,nan,Tier 1,Supermarket Type2,1771.08530859202
10.24924310772045,0.12358790396873964,146.01961758934323,1997,reg,Meat,Medium,Tier 1,Grocery Store,1728.627617688802
5.598846298266709,0.19613985280008503,33.331953683325665,2009,Regular,Fruits and Vegetables,Medium,Tier 3,Grocery Store,149.91334727505495
12.717717388962036,0.29851582574377417,258.6533098902654,1999,low fat,Meat,Small,Tier 1,Supermarket Type1,5250.611714568012
6.381428742767602,0.28134508956976856,207.61745346757368,1985,Low Fat,Meat,nan,Tier 3,Supermarket Type2,3767.0812845649907
8.725468991580756,0.0012845273508310883,68.33023789751917,1998,LF,Fruits and Vegetables,Small,Tier 2,Supermarket Type1,2059.03671069344
9.874636045690327,0.2656316293086917,111.2933993885515,2009,Low Fat,Fruits and Vegetables,Medium,Tier 2,Grocery Store,918.1941560451318
18.13828223466029,0.01994723855242996,68.73215878492142,1985,low fat,Household,nan,Tier 1,Supermarket Type3,2025.68869386155
19.258209326651063,0.28591397584795347,211.15510407038894,2007,LF,Baking Goods,Medium,Tier 2,Supermarket Type1,4518.025922285036
9.631434133352691,0.0845477037299054,44.840636475513065,2007,Regular,Others,Small,Tier 3,Supermarket Type1,1479.6824300399276
18.97612843690884,0.11461044912338128,228.49556405747285,2009,Regular,Soft Drinks,Medium,Tier 3,Supermarket Type2,4481.753292926289
18.951479747812492,0.027491461552718355,252.4161396263965,2009,reg,Fruits and Vegetables,Medium,Tier 1,Supermarket Type2,4747.9230072661885
17.396135966465877,0.03368182749867288,190.00756655948047,2002,low fat,Meat,Small,Tier 3,Supermarket Type2,3629.784766858448
7.01447791545505,0.2180221695687959,81.04688075033704,1999,LF,Meat,nan,Tier 3,Supermarket Type1,2030.4253458245826
16.147423827932247,0.2832996707244875,115.62117251618443,2004,Low Fat,Fruits and Vegetables,Small,Tier 3,Supermarket Type2,2552.3671766945286
20.426404284953556,0.18322454848629285,143.15137058009884,2009,Low Fat,Soft Drinks,nan,Tier 1,Supermarket Type2,2605.6919719735815
16.01668004328824,0.2147550046580433,173.08682146752963,1999,LF,Baking Goods,nan,Tier 2,Grocery Store,2049.299786372313
10.121163065011611,0.22859092337914605,188.13582610574656,1997,low fat,Meat,High,Tier 3,Supermarket Type2,3845.3855527471405
12.959732532837965,0.0788442823658825,161.24045809993746,2009,low fat,Baking Goods,Medium,Tier 2,Supermarket Type3,2963.8830544058364
15.398180728297703,0.013568889276064477,113.5587713931361,1985,Low Fat,Baking Goods,nan,Tier 2,Grocery Store,1067.4715961696775
13.12758286663886,0.0005618231757505754,240.3655609327522,1985,LF,Household,nan,Tier 1,Supermarket Type1,4537.778865923218
6.565209421080293,0.1051947848862056,50.127133634220186,1998,LF,Meat,Small,Tier 1,Supermarket Type1,1994.3642581305694
9.792675950153946,0.07243926845976482,140.57017274722133,1987,Low Fat,Soft Drinks,nan,Tier 2,Supermarket Type2,3626.1023828047955
18.030253313301028,0.018695317514755692,213.25773703985797,2004,LF,Dairy,nan,Tier 1,Supermarket Type3,4316.897830261629
19.021823174404695,0.05385848774810002,45.305076343479215,1987,LF,Others,Small,Tier 2,Grocery Store,233.56443238513617
6.85664054962158,0.03734966948038434,196.75377595065578,2004,Regular,Household,nan,Tier 3,Supermarket Type2,3673.9191019258424
20.550097440298575,0.2744635141852111,223.63223134703136,2007,Regular,Household,Medium,Tier 2,Grocery Store,2876.5259616279404
10.074219979856636,0.042080164037750674,186.2953551538573,2007,reg,Dairy,Medium,Tier 2,Supermarket Type2,3658.685002634304
15.676870810676096,0.16129453919630374,34.04016968470866,1997,reg,Household,Small,Tier 3,Grocery Store,1.3972847260351333
17.180662452072244,0.17793178653364936,73.33220137606847,2009,low fat,Household,nan,Tier 1,Grocery Store,848.4655568806855
18.19069674191644,0.16304683731259012,111.39657353960843,2002,Regular,Household,Medium,Tier 2,Supermarket Type1,2619.4829663953797
20.438594997395626,0.029716930264796392,85.91715837494078,1998,Regular,Others,High,Tier 1,Grocery Store,1522.7909723093826
9.80704840688422,0.09563950852516535,257.22325295344547,2007,Regular,Others,Small,Tier 3,Supermarket Type3,4385.014181218127
18.972908436466117,0.01538109973894598,184.1245698167415,1998,Regular,Meat,Small,Tier 2,Supermarket Type1,3923.550509711112
6.762339977728278,0.1187009742288948,100.78817497761902,1998,low fat,Meat,Medium,Tier 2,Supermarket Type2,2011.3414176009023
16.39468722674036,0.05657967938147759,249.47891218637972,2007,Low Fat,Fruits and Vegetables,Small,Tier 2,Supermarket Type2,4486.369310803933
17.015225855834963,0.16848975998531393,205.03963687690393,1998,low fat,Fruits and Vegetables,nan,Tier 2,Grocery Store,2828.0401486202336
15.935750452182184,0.20784251815473015,97.88269477935486,1985,Low Fat,Meat,Medium,Tier 1,Supermarket Type1,1849.8948162609154
8.78888756707057,0.15963595806141193,120.03716880945952,2002,reg,Household,High,Tier 1,Supermarket Type1,2889.685679110745
19.217124869855418,0.13027100898341873,77.86578170142982,2007,Regular,Soft Drinks,nan,Tier 3,Supermarket Type2,1794.8637110385343
7.386822184622636,0.11620002625700772,259.20238959246814,1997,Low Fat,Dairy,High,Tier 1,Supermarket Type3,4867.066209872656
5.451064497549958,0.2525075304291011,152.5646765341672,1987,low fat,Fruits and Vegetables,High,Tier 2,Supermarket Type3,3099.510203628418
16.603411842280124,0.06581041951958101,241.5733215620264,2002,Low Fat,Snack Foods,Small,Tier 3,Supermarket Type1,4627.823698262745
12.537992015909925,0.22026550185866065,112.42744618895921,1985,LF,Snack Foods,High,Tier 2,Supermarket Type1,2805.667602999589
18.814846735305757,0.22724469742203568,233.29777672790678,1999,reg,Household,nan,Tier 2,Supermarket Type2,4817.082221422559
10.991071969778751,0.12576000218122033,43.66340938038353,2002,reg,Snack Foods,Medium,Tier 3,Supermarket Type1,1696.6681351160798
7.3770802869295755,0.0891901797676918,261.7912246182077,2007,Regular,Fruits and Vegetables,Medium,Tier 2,Supermarket Type2,5111.53998555876
18.60222883349381,0.14116244581379256,245.32807625282612,2004,Regular,Others,High,Tier 2,Supermarket Type3,4659.708253969664
13.771681811553204,0.02796417776780955,116.3526920225139,2002,low fat,Baking Goods,High,Tier 3,Supermarket Type1,2342.491136773656
7.728489312157962,0.013779009668726994,213.05970884892568,1987,Low Fat,Others,Medium,Tier 1,Supermarket Type3,3854.1275653963485
16.65245117625229,0.033480959835567536,207.78061272134912,2007,LF,Soft Drinks,High,Tier 3,Supermarket Type3,4564.229727644344
13.136709126623611,0.056143509438667846,242.79487731918894,2007,reg,Baking Goods,nan,Tier 3,Grocery Store,2775.7309658335585
14.702458101637372,0.1512530461014129,103.20492056527061,1999,Low Fat,Household,High,Tier 3,Supermarket Type2,2605.231369344259
12.293092081870576,0.2547409908483366,140.39720124882513,1997,LF,Snack Foods,High,Tier 1,Supermarket Type2,3158.30481151336
18.47231092814251,0.0706926995999061,234.27490896242247,2007,Low Fat,Others,nan,Tier 3,Supermarket Type2,4549.546099202575
18.486653623475238,0.2805486032240334,213.96617172177577,1999,Regular,Meat,Medium,Tier 1,Grocery Store,3016.3249391987847
16.46773220664969,0.286472372680501,123.4646789039656,1997,reg,Soft Drinks,Medium,Tier 2,Supermarket Type2,2658.326205226472
6.320743140260566,0.2876713814535616,229.7454297343487,2009,LF,Fruits and Vegetables,High,Tier 3,Grocery Store,2882.7024873057217
18.642744879988356,0.2512688204028971,42.03419921961435,2009,Regular,Snack Foods,Medium,Tier 2,Supermarket Type1,1528.249536862074
15.823018072952884,0.10914751223931618,214.7808811963027,2004,low fat,Others,nan,Tier 2,Grocery Store,2041.8479974180595
16.260005988872233,0.021805173300786917,79.58997696691965,2007,low fat,Household,High,Tier 1,Supermarket Type3,1965.6380216942173
10.648111718785042,0.17064561952994847,98.23841333859,1999,Regular,Others,High,Tier 2,Supermarket Type2,2793.2576396167565
19.321896543437713,0.1676044331811701,146.9054882449645,1999,LF,Baking Goods,High,Tier 2,Grocery Store,2310.745074701711
16.736242883945607,0.25499273013287865,136.68760775144386,1999,LF,Others,Small,Tier 3,Grocery Store,1835.4624480925997
6.441519837690467,0.2987973152838315,153.333975114422,1987,reg,Household,Small,Tier 2,Grocery Store,1916.5633039543789
11.400670978023534,0.15244719196804427,159.0222649829256,1997,Regular,Dairy,nan,Tier 3,Grocery Store,1472.7263376537267
19.44119008093038,0.10356120931193527,108.90900739240178,2007,low fat,Snack Foods,High,Tier 2,Supermarket Type1,2689.245550588007
5.342904588515967,0.0557705134668801,72.17846555900205,2002,Regular,Dairy,nan,Tier 1,Supermarket Type1,2112.2957938036066
20.701799209986433,0.0014399474452112203,211.59308888251692,2009,Low Fat,Baking Goods,Small,Tier 2,Supermarket Type1,4876.240696477252
15.959931147768653,0.15273410774666374,124.99439503547839,2004,LF,Dairy,High,Tier 1,Supermarket Type2,2350.8801834790424
15.157116424408727,0.16665560001077873,149.8726026778789,2002,Low Fat,Meat,Small,Tier 3,Grocery Store,1372.7966873880086
9.095395508998255,0.2474815439452192,182.50372881251275,1998,low fat,Household,High,Tier 3,Supermarket Type1,4101.137464923357
8.729702050818176,0.15137309036784016,244.76491174206416,2004,LF,Household,nan,Tier 2,Supermarket Type2,5134.825281633111
20.376578087408404,0.27494050459981695,197.2749153179517,1998,low fat,Fruits and Vegetables,nan,Tier 2,Supermarket Type3,4058.5006463151108
9.560977231133261,0.18842504297143065,41.68291801374036,2004,low fat,Snack Foods,nan,Tier 3,Supermarket Type3,1515.7438150643884
17.57848898487919,0.2521008714663249,228.06168539853414,1999,low fat,Others,Small,Tier 3,Supermarket Type2,4592.834071731907
11.15444620987893,0.044490520442324134,263.49842855496695,1987,reg,Snack Foods,nan,Tier 3,Grocery Store,4105.821396806321
6.889468389183026,0.2566008390906944,142.03398096227482,2004,low fat,Snack Foods,Medium,Tier 1,Grocery Store,1436.2438377336132
4.730017001282031,0.2025431563331545,258.8537290668312,2007,low fat,Meat,Medium,Tier 2,Supermarket Type3,5022.429049833699
13.693523261856214,0.05106990973149916,159.62225445064013,1987,Low Fat,Snack Foods,nan,Tier 3,Grocery Store,1833.748372371111
20.94308415162207,0.05692906744380326,139.0097590299082,2002,Low Fat,Snack Foods,nan,Tier 3,Grocery Store,1695.9888970142038
10.751488055994635,0.2779501857132664,108.88011971095194,1998,Low Fat,Snack Foods,Small,Tier 2,Grocery Store,1366.7822248580578
10.550831211083153,0.009664608135111863,185.52539582083463,1999,LF,Dairy,High,Tier 2,Grocery Store,2106.9051175229647
10.330739179870626,0.13876048298871183,85.00779882338549,1985,reg,Household,Small,Tier 1,Supermarket Type1,2569.3153566308647
13.295136466721623,0.09404258698023046,55.659541350885014,2002,LF,Dairy,Small,Tier 3,Supermarket Type1,1687.2115253795666
11.953170041528132,0.1995232319995284,37.40071910729031,2007,reg,Soft Drinks,nan,Tier 2,Grocery Store,232.7778936419619
19.332565729013844,0.2518888162706976,99.70932648808699,1987,reg,Meat,Medium,Tier 1,Supermarket Type2,1912.8144640100986
13.042749300954636,0.10811343646697087,124.00614555925398,1985,Regular,Dairy,Medium,Tier 3,Supermarket Type1,3089.0453763048895
13.080331681567955,0.12807062619685114,160.73802362609322,2009,Regular,Meat,Medium,Tier 1,Grocery Store,1644.8997812347534
6.874642791305351,0.29457533535042424,99.7962089189465,1987,Regular,Others,Small,Tier 2,Supermarket Type1,2346.9923711164256
21.060024287294485,0.23517495290376084,262.2539995105716,2007,reg,Baking Goods,Medium,Tier 1,Supermarket Type2,4256.729788722996
8.749544566596338,0.2691612392795374,99.56011453667438,1999,reg,Snack Foods,Medium,Tier 3,Supermarket Type2,2425.9743870776842
5.7825163333213245,0.1316286661954889,134.62921628490605,1987,LF,Household,nan,Tier 2,Supermarket Type1,3417.9311767594113
15.690856982783508,0.07022286119523456,55.269898899996576,1999,reg,Soft Drinks,Medium,Tier 3,Grocery Store,140.88526201086722
14.55215501863546,0.1235590396159355,92.24723063421277,2009,low fat,Fruits and Vegetables,High,Tier 1,Grocery Store,942.0678564839242
11.524446987078129,0.21482757534945404,42.3580528504129,2002,low fat,Snack Foods,nan,Tier 1,Supermarket Type3,1023.387860816748
11.642829529195392,0.032829121450793794,162.4845288577721,1997,reg,Soft Drinks,High,Tier 1,Grocery Store,1892.2440031718088
17.739073873580043,0.08114073168495264,207.50020053612144,2007,low fat,Meat,Small,Tier 2,Supermarket Type2,4370.005371292801
7.837972353674104,0.013990770138477115,76.99180636897597,1985,reg,Soft Drinks,Medium,Tier 1,Supermarket Type2,2122.319771983362
18.33025575827415,0.12970432150143946,117.45907038677663,2009,Regular,Household,Small,Tier 2,Supermarket Type2,2996.049862764129
15.448951513436306,0.24823372079388395,34.904813280882735,2009,reg,Meat,Small,Tier 1,Supermarket Type3,1372.8599621818792
11.588692199496009,0.007399106489403239,228.28768309471982,1998,Regular,Snack Foods,Medium,Tier 1,Supermarket Type3,5199.619322861564
12.244880758608993,0.2025970580421498,214.29142835894234,2007,Low Fat,Meat,nan,Tier 2,Supermarket Type3,4544.63894866048
8.861673080726408,0.2797487623541219,45.86469725545871,1997,low fat,Household,Small,Tier 2,Supermarket Type2,1750.8099277327829
17.185520789309177,0.07107835845335468,116.74388819029666,2002,Low Fat,Baking Goods,Medium,Tier 2,Supermarket Type1,3264.7366164205278
13.166295670728498,0.20809045221829445,255.49235425463144,2007,low fat,Dairy,Medium,Tier 3,Grocery Store,3750.753933658302
9.940356318197374,0.2925305703300601,123.1263581785596,2009,Low Fat,Others,High,Tier 1,Grocery Store,1185.6739290085902
14.563641944783964,0.28868341804573894,154.6590390301438,2007,reg,Fruits and Vegetables,Small,Tier 3,Supermarket Type1,3470.121937146435
21.27833879446223,0.07047875790874299,114.48207233743346,2009,Low Fat,Others,Small,Tier 1,Supermarket Type1,2628.44431101517
11.862406298230106,0.03009931596362061,171.09087621014152,1998,low fat,Baking Goods,Medium,Tier 1,Grocery Store,2341.9518722582675
20.017615533080807,0.04448476136877478,260.8668657746532,1985,LF,Snack Foods,High,Tier 1,Grocery Store,3884.5642342115157
10.346282910732711,0.21061070054464265,265.41308831808135,2004,low fat,Baking Goods,nan,Tier 1,Supermarket Type3,4537.234521078993
5.469509476339763,0.21772766263598267,213.05801983262992,1998,LF,Others,High,Tier 3,Supermarket Type3,4231.605027492964
7.981267386989606,0.20227096848845968,126.01310803480324,1985,reg,Soft Drinks,Small,Tier 1,Supermarket Type1,3328.9310551435083
11.584078407905094,0.10082351632267142,147.19156719481225,1997,low fat,Snack Foods,High,Tier 3,Supermarket Type1,3435.995301956764
8.239866800388759,0.05093308192743664,114.83186210639178,2004,Low Fat,Snack Foods,Small,Tier 2,Supermarket Type2,2850.740494533209
4.553814242066693,0.17422832758567594,262.61003802752134,1997,reg,Baking Goods,nan,Tier 3,Supermarket Type1,5261.686243138746
19.922025834158458,0.14510413372735995,197.32367186896988,1985,low fat,Fruits and Vegetables,Small,Tier 1,Supermarket Type1,3558.521158240919
18.72717410867961,0.218650244136691,136.49888967687514,2004,reg,Snack Foods,nan,Tier 3,Supermarket Type2,3217.9479702586227
17.02050948898071,0.13240802360568643,33.84708847575655,2007,LF,Others,nan,Tier 3,Grocery Store,377.78757052803445
7.369285206853281,0.10159190840594051,153.31360238177888,1999,reg,Snack Foods,nan,Tier 2,Supermarket Type3,3470.5359463567966
6.572108080327766,0.08804357320770431,262.22312739988024,2002,Low Fat,Fruits and Vegetables,High,Tier 2,Supermarket Type2,4567.524269725873
5.685759791136037,0.06344109601492395,153.9193136086672,1997,low fat,Baking Goods,nan,Tier 2,Supermarket Type1,3195.7388994667513
16.713690371385077,0.07972391285599842,73.87027108994171,1999,LF,Household,Medium,Tier 1,Supermarket Type1,2111.3652674224213
20.153973739556474,0.028449131653230406,36.19203056962209,1997,reg,Dairy,Small,Tier 3,Grocery Store,202.87303532943886
11.783001791339021,0.10405710327866687,114.35538315918913,1987,Regular,Fruits and Vegetables,Small,Tier 3,Supermarket Type3,2444.931734039692
6.551563289533609,0.01097094370888746,246.78359308870262,2004,LF,Meat,Small,Tier 2,Supermarket Type3,4849.118946337068
13.15819938829939,0.05592415414989804,265.190215421332,2004,LF,Baking Goods,Small,Tier 1,Supermarket Type3,5472.0809606616585
10.410376045304986,0.22403113338582872,253.16147408082062,2007,Low Fat,Snack Foods,nan,Tier 1,Supermarket Type3,4231.820075003401
10.847058729079961,0.0976406966029868,202.41369841475034,1985,Low Fat,Dairy,High,Tier 1,Grocery Store,2391.302896330726
14.988354485815883,0.20047110509320315,162.16354118355397,1987,reg,Household,High,Tier 2,Supermarket Type2,3215.7437523960843
16.624464302805,0.2150652526791832,169.81124439982923,1987,Regular,Baking Goods,High,Tier 1,Grocery Store,2497.482759769633
6.408140461069102,0.17435560281963405,157.6631221366108,1997,LF,Fruits and Vegetables,High,Tier 1,Supermarket Type1,3581.901861696037
5.147915877548803,0.2876093224096195,197.15658665690225,2004,reg,Baking Goods,Small,Tier 1,Grocery Store,2874.8053225840276
21.25474908512001,0.006431959986933977,129.43520827340782,2004,Regular,Household,Medium,Tier 2,Supermarket Type1,3207.268957773123
8.45983626178127,0.22159579517644262,188.26294116460488,2004,reg,Soft Drinks,Medium,Tier 2,Grocery Store,2678.3164614292446
5.454352818462112,0.2876359931821224,59.57884701494224,1985,LF,Household,High,Tier 3,Supermarket Type3,1979.6865846628027
7.739905528811455,0.25868151880588175,93.43839704194869,1987,reg,Meat,Small,Tier 3,Supermarket Type3,2544.3296073418865
5.204491818654199,0.050367807541503995,227.46071412002792,2007,Low Fat,Household,nan,Tier 3,Supermarket Type2,4569.3559144015035
11.132423029568484,0.09804609187551962,243.38099872469692,2009,Low Fat,Dairy,High,Tier 2,Supermarket Type3,4660.69129686105
18.030349978782247,0.051735551962939615,157.66693582667043,2004,low fat,Soft Drinks,nan,Tier 3,Grocery Store,1866.5275104998418
10.282906755929705,0.1803925091444112,38.43437004503912,1985,Regular,Baking Goods,nan,Tier 1,Supermarket Type1,1718.9899204232931
12.012281235556557,0.2136563945938477,248.83878913606551,1998,LF,Baking Goods,nan,Tier 2,Supermarket Type2,4867.451915574186
15.899857795932974,0.09512213080891746,195.9851006364123,2007,Regular,Meat,Medium,Tier 2,Supermarket Type2,4003.1747841920246
13.099420377173988,0.16185197219528863,128.29656208250978,1999,Low Fat,Soft Drinks,High,Tier 3,Grocery Store,1478.6679732242812
19.022287525158248,0.2072761710213585,171.61905165188165,1985,LF,Meat,Small,Tier 1,Grocery Store,2287.8485532035343
19.09939934076871,0.1264019449833145,131.99708609372104,2004,low fat,Others,Small,Tier 1,Supermarket Type3,2941.682133981624
4.716499684251381,0.25620465913663776,140.35471828203197,2002,Low Fat,Baking Goods,Small,Tier 2,Supermarket Type3,2739.104745107001
17.621177948917747,0.23146498058634513,239.40031842995938,2009,Low Fat,Soft Drinks,High,Tier 2,Supermarket Type3,4652.759012634624
12.290324484060122,0.019399663155171196,68.8547980255212,1998,Regular,Others,Medium,Tier 3,Supermarket Type2,1763.4041654065568
21.162521093901542,0.1863375897272487,55.362246838325646,1998,reg,Others,nan,Tier 1,Supermarket Type2,2142.030542834134
12.668298874707311,0.07059766528792488,31.6412549605587,2007,Regular,Fruits and Vegetables,Small,Tier 2,Supermarket Type1,1298.5299475436393
21.1298518825234,0.16725547940018257,104.79008826884977,1998,Low Fat,Household,Medium,Tier 1,Supermarket Type2,2421.7427604740114
17.226765268256376,0.28706653278988986,65.64223512384044,1997,Regular,Dairy,nan,Tier 2,Supermarket Type3,2109.1034551733032
8.726562061503547,0.26371860136567504,82.69659135745613,2004,reg,Dairy,nan,Tier 3,Supermarket Type2,2236.939993426065
13.59503565202089,0.1213549209345395,33.641160926363575,1999,low fat,Fruits and Vegetables,Medium,Tier 2,Supermarket Type2,1859.3388556308175
21.217878743240192,0.08745415750330601,84.39092245161027,2009,LF,Snack Foods,High,Tier 2,Supermarket Type2,2203.124237199783
18.956514210232317,0.0703217233224777,109.18722175410788,1999,Low Fat,Soft Drinks,High,Tier 2,Supermarket Type1,2549.5494044214793
6.185763815692514,0.15975446092695603,38.41836165632211,2009,Regular,Household,Medium,Tier 3,Supermarket Type2,1347.3087339277918
16.417049546407934,0.0342745359774169,173.8574692098297,2002,Low Fat,Fruits and Vegetables,nan,Tier 3,Supermarket Type1,3252.2661288441236
10.35573704262966,0.16478250243847456,164.6680819876831,2002,LF,Soft Drinks,Small,Tier 3,Supermarket Type2,3312.1101442190866
4.667301999589848,0.0004000918472376047,53.80340794983239,2002,Regular,Household,Small,Tier 2,Supermarket Type1,1930.4919562006482
11.328480279653593,0.09715488922375344,170.82729771682423,2004,low fat,Others,High,Tier 2,Supermarket Type3,3947.477834105341
8.493874284979517,0.06598029414917438,265.68367087308627,1998,LF,Soft Drinks,Small,Tier 1,Supermarket Type1,5240.577982827502
18.307003744743923,0.2913656369882346,252.95020391071205,1998,reg,Dairy,nan,Tier 3,Grocery Store,3123.11887790837
10.21715422860886,0.2181726958709937,31.627683441400876,2009,reg,Household,Medium,Tier 3,Supermarket Type1,1523.0806987528788
18.452398058424127,0.1048960141386713,217.9139031626345,2004,Low Fat,Dairy,nan,Tier 2,Supermarket Type1,4277.126780313453
4.560045372424561,0.027853525959186155,114.0972399155742,2002,reg,Dairy,Small,Tier 3,Supermarket Type3,3059.064826911902
9.721361720438802,0.1550401784071872,45.958072028637446,1985,Regular,Household,nan,Tier 1,Supermarket Type1,2084.011960157301
8.601575600370401,0.0640343643978127,100.55605522330889,2004,reg,Fruits and Vegetables,High,Tier 3,Supermarket Type3,1924.312010353287
8.473931665952664,0.16092886376950732,106.60808133354614,2002,low fat,Soft Drinks,Medium,Tier 3,Supermarket Type3,3017.1226011555736
5.695535212059773,0.2506087062536677,153.96239623762835,1998,Regular,Household,Medium,Tier 3,Supermarket Type3,2838.5723108090783
7.693687742896429,0.1847377656304156,186.35468530818085,2007,Low Fat,Baking Goods,Small,Tier 1,Grocery Store,2377.254277148732
13.883232774078415,0.19013652586350066,207.02806886897588,2004,Low Fat,Dairy,Small,Tier 1,Supermarket Type1,3478.4378575032647
9.444866023674107,0.16230908671884345,88.78721500236767,2007,reg,Others,nan,Tier 3,Grocery Store,1136.4852258610758
11.562232343129686,0.27817968978942276,106.6160840083968,2009,reg,Others,nan,Tier 1,Supermarket Type3,2497.685091048853
10.881363589832766,0.279570805326181,103.46970111203777,1985,Low Fat,Soft Drinks,Medium,Tier 2,Supermarket Type1,2755.0064178821995
19.26520273999823,0.15381696032206565,116.24316400840597,1997,Regular,Household,High,Tier 3,Supermarket Type3,2657.195185652644
19.75902318337666,0.09172784614305132,265.9192326047396,1987,LF,Fruits and Vegetables,High,Tier 1,Supermarket Type1,5280.218170318709
12.831677123818448,0.13787610176383316,213.81667616444508,1997,Low Fat,Household,Small,Tier 1,Supermarket Type1,3707.203121659092
